item_id,order_id,food_name,category,quantity,unit_price
21366,8652,Chicken Burger,Fast Food,3,380.8
21367,8653,Brownie,Desserts,1,249.62
21368,8654,Idli,South Indian,1,314.67
21369,8654,Idli,South Indian,3,370.5
21370,8654,Brownie,Desserts,3,412.98
21371,8655,Veg Burger,Fast Food,2,429.54
21372,8655,Ice Cream,Desserts,1,188.3
21373,8655,Fried Rice,Chinese,3,318.72
21374,8656,Chicken Biryani,North Indian,3,195.84
21375,8656,Chicken Biryani,North Indian,1,128.45
21376,8657,Paneer Pizza,Italian,2,193.89
21377,8657,Chicken Biryani,North Indian,1,405.96
21378,8658,Paneer Pizza,Italian,3,144.82
21379,8658,Chicken Pizza,Italian,1,98.09
21380,8658,Fried Rice,Chinese,1,228.23
21381,8659,Veg Burger,Fast Food,1,437.54
21382,8659,Brownie,Desserts,2,96.28
21383,8659,Fried Rice,Chinese,1,378.51
21384,8659,Ice Cream,Desserts,1,119.06
21385,8660,Ice Cream,Desserts,1,84.2
21386,8660,Ice Cream,Desserts,3,189.18
21387,8660,Noodles,Chinese,2,384.81
21388,8660,Paneer Pizza,Italian,3,125.17
21389,8661,Paneer Pizza,Italian,2,308.81
21390,8661,Fried Rice,Chinese,1,255.27
21391,8661,Ice Cream,Desserts,2,137.97
21392,8661,Veg Biryani,North Indian,3,410.9
21393,8662,Noodles,Chinese,3,277.64
21394,8663,Fried Rice,Chinese,2,222.33
21395,8663,Chicken Pizza,Italian,2,317.65
21396,8663,Veg Biryani,North Indian,2,120.49
21397,8663,Brownie,Desserts,3,440.89
21398,8664,Masala Dosa,South Indian,2,308.47
21399,8664,Veg Burger,Fast Food,3,81.02
21400,8664,Paneer Pizza,Italian,3,418.11
21401,8665,Chicken Pizza,Italian,3,187.32
21402,8665,Veg Biryani,North Indian,1,271.28
21403,8666,Chicken Pizza,Italian,3,159.86
21404,8666,Noodles,Chinese,1,404.45
21405,8666,Veg Biryani,North Indian,1,399.71
21406,8666,Idli,South Indian,2,185.06
21407,8667,Idli,South Indian,3,236.27
21408,8668,Fried Rice,Chinese,2,261.91
21409,8669,Idli,South Indian,2,260.67
21410,8669,Ice Cream,Desserts,3,192.86
21411,8669,Paneer Pizza,Italian,1,255.3
21412,8669,Paneer Pizza,Italian,2,175.83
21413,8670,Chicken Burger,Fast Food,3,286.43
21414,8671,Paneer Pizza,Italian,1,447.8
21415,8671,Noodles,Chinese,1,399.86
21416,8671,Chicken Pizza,Italian,2,391.6
21417,8671,Fried Rice,Chinese,2,234.3
21418,8672,Brownie,Desserts,2,258.47
21419,8672,Fried Rice,Chinese,3,213.55
21420,8672,Veg Biryani,North Indian,1,385.66
21421,8672,Ice Cream,Desserts,1,261.6
21422,8673,Chicken Biryani,North Indian,1,178.0
21423,8674,Brownie,Desserts,2,363.78
21424,8675,Masala Dosa,South Indian,3,427.91
21425,8676,Chicken Pizza,Italian,1,425.4
21426,8677,Masala Dosa,South Indian,3,97.39
21427,8678,Ice Cream,Desserts,1,127.2
21428,8679,Ice Cream,Desserts,2,200.29
21429,8679,Noodles,Chinese,3,189.56
21430,8680,Veg Burger,Fast Food,3,228.84
21431,8680,Chicken Pizza,Italian,1,330.41
21432,8680,Noodles,Chinese,2,389.54
21433,8681,Brownie,Desserts,1,141.87
21434,8681,Chicken Pizza,Italian,1,405.15
21435,8681,Chicken Burger,Fast Food,3,425.92
21436,8682,Veg Biryani,North Indian,3,178.32
21437,8682,Idli,South Indian,3,382.81
21438,8682,Masala Dosa,South Indian,3,270.31
21439,8682,Fried Rice,Chinese,1,172.73
21440,8683,Chicken Biryani,North Indian,3,186.28
21441,8683,Chicken Burger,Fast Food,1,408.24
21442,8683,Paneer Pizza,Italian,3,196.52
21443,8683,Chicken Pizza,Italian,1,277.33
21444,8684,Chicken Pizza,Italian,3,301.29
21445,8685,Ice Cream,Desserts,2,348.65
21446,8685,Paneer Pizza,Italian,2,193.66
21447,8685,Ice Cream,Desserts,2,224.56
21448,8686,Noodles,Chinese,3,160.56
21449,8686,Masala Dosa,South Indian,2,437.39
21450,8686,Ice Cream,Desserts,1,349.55
21451,8686,Veg Biryani,North Indian,2,381.1
21452,8687,Brownie,Desserts,1,179.84
21453,8687,Noodles,Chinese,2,353.63
21454,8687,Idli,South Indian,3,372.62
21455,8687,Veg Burger,Fast Food,3,387.8
21456,8688,Chicken Pizza,Italian,2,123.13
21457,8688,Chicken Burger,Fast Food,1,302.6
21458,8688,Fried Rice,Chinese,1,377.16
21459,8689,Fried Rice,Chinese,3,310.81
21460,8689,Chicken Biryani,North Indian,2,364.14
21461,8689,Brownie,Desserts,3,383.75
21462,8690,Idli,South Indian,3,92.52
21463,8690,Ice Cream,Desserts,1,353.21
21464,8691,Masala Dosa,South Indian,1,347.14
21465,8691,Chicken Biryani,North Indian,3,180.71
21466,8691,Veg Burger,Fast Food,2,215.17
21467,8691,Idli,South Indian,2,352.59
21468,8692,Fried Rice,Chinese,2,321.51
21469,8692,Chicken Burger,Fast Food,1,281.2
21470,8692,Fried Rice,Chinese,1,131.59
21471,8692,Paneer Pizza,Italian,1,264.63
21472,8693,Fried Rice,Chinese,1,358.18
21473,8693,Idli,South Indian,2,285.1
21474,8694,Brownie,Desserts,3,447.19
21475,8694,Idli,South Indian,2,313.49
21476,8695,Veg Burger,Fast Food,2,436.44
21477,8695,Veg Biryani,North Indian,1,369.29
21478,8695,Noodles,Chinese,1,262.99
21479,8695,Veg Burger,Fast Food,2,163.97
21480,8696,Brownie,Desserts,3,403.81
21481,8696,Chicken Biryani,North Indian,1,383.87
21482,8696,Veg Biryani,North Indian,2,399.41
21483,8697,Chicken Burger,Fast Food,2,116.97
21484,8697,Ice Cream,Desserts,1,251.98
21485,8697,Ice Cream,Desserts,3,328.65
21486,8698,Fried Rice,Chinese,1,345.38
21487,8698,Brownie,Desserts,2,125.28
21488,8698,Noodles,Chinese,2,221.67
21489,8699,Veg Burger,Fast Food,1,278.18
21490,8699,Chicken Burger,Fast Food,1,189.86
21491,8700,Chicken Burger,Fast Food,3,370.41
21492,8700,Idli,South Indian,1,398.12
21493,8700,Brownie,Desserts,1,233.57
21494,8701,Chicken Burger,Fast Food,2,154.9
21495,8701,Veg Burger,Fast Food,1,449.7
21496,8701,Paneer Pizza,Italian,1,103.35
21497,8701,Paneer Pizza,Italian,1,152.71
21498,8702,Noodles,Chinese,1,317.21
21499,8702,Chicken Burger,Fast Food,2,307.48
21500,8702,Veg Burger,Fast Food,3,380.3
21501,8703,Veg Biryani,North Indian,2,272.88
21502,8703,Chicken Pizza,Italian,3,84.84
21503,8703,Chicken Biryani,North Indian,3,249.53
21504,8704,Chicken Burger,Fast Food,3,108.38
21505,8704,Chicken Pizza,Italian,1,127.93
21506,8704,Noodles,Chinese,1,179.35
21507,8705,Chicken Burger,Fast Food,1,294.78
21508,8705,Chicken Pizza,Italian,2,367.25
21509,8705,Noodles,Chinese,2,275.16
21510,8706,Veg Burger,Fast Food,1,414.91
21511,8706,Noodles,Chinese,2,235.03
21512,8707,Chicken Biryani,North Indian,1,416.79
21513,8707,Paneer Pizza,Italian,2,137.35
21514,8707,Chicken Biryani,North Indian,2,353.12
21515,8708,Brownie,Desserts,1,354.11
21516,8709,Masala Dosa,South Indian,1,409.15
21517,8709,Noodles,Chinese,3,137.12
21518,8709,Veg Biryani,North Indian,2,219.63
21519,8710,Chicken Burger,Fast Food,3,380.93
21520,8710,Paneer Pizza,Italian,3,116.84
21521,8711,Ice Cream,Desserts,1,426.74
21522,8712,Chicken Burger,Fast Food,2,426.31
21523,8712,Paneer Pizza,Italian,2,253.53
21524,8713,Ice Cream,Desserts,2,298.07
21525,8713,Veg Burger,Fast Food,2,403.62
21526,8714,Veg Biryani,North Indian,1,113.71
21527,8714,Paneer Pizza,Italian,3,291.66
21528,8715,Paneer Pizza,Italian,2,407.04
21529,8715,Idli,South Indian,3,154.97
21530,8715,Masala Dosa,South Indian,3,110.5
21531,8715,Ice Cream,Desserts,2,305.81
21532,8716,Veg Burger,Fast Food,1,136.9
21533,8717,Ice Cream,Desserts,3,230.04
21534,8717,Masala Dosa,South Indian,2,395.23
21535,8718,Noodles,Chinese,1,172.45
21536,8719,Brownie,Desserts,3,148.81
21537,8719,Veg Biryani,North Indian,2,301.15
21538,8720,Brownie,Desserts,2,426.14
21539,8720,Brownie,Desserts,1,186.23
21540,8721,Fried Rice,Chinese,3,176.12
21541,8722,Chicken Pizza,Italian,2,415.81
21542,8722,Idli,South Indian,3,199.51
21543,8722,Paneer Pizza,Italian,2,320.58
21544,8722,Paneer Pizza,Italian,1,383.72
21545,8723,Masala Dosa,South Indian,1,312.39
21546,8723,Chicken Burger,Fast Food,2,279.73
21547,8724,Veg Biryani,North Indian,3,160.51
21548,8724,Veg Biryani,North Indian,2,353.67
21549,8724,Paneer Pizza,Italian,3,313.76
21550,8724,Ice Cream,Desserts,3,427.45
21551,8725,Ice Cream,Desserts,1,448.46
21552,8725,Paneer Pizza,Italian,3,252.52
21553,8725,Masala Dosa,South Indian,1,431.26
21554,8726,Fried Rice,Chinese,1,373.69
21555,8726,Ice Cream,Desserts,1,422.64
21556,8726,Brownie,Desserts,1,160.71
21557,8726,Idli,South Indian,2,281.84
21558,8727,Noodles,Chinese,1,136.32
21559,8727,Paneer Pizza,Italian,2,164.93
21560,8727,Paneer Pizza,Italian,1,226.63
21561,8728,Veg Biryani,North Indian,2,446.04
21562,8728,Veg Burger,Fast Food,3,331.48
21563,8728,Ice Cream,Desserts,1,109.53
21564,8729,Chicken Pizza,Italian,2,390.29
21565,8729,Veg Burger,Fast Food,1,437.23
21566,8730,Chicken Biryani,North Indian,1,130.48
21567,8730,Noodles,Chinese,3,445.73
21568,8731,Fried Rice,Chinese,3,350.09
21569,8731,Paneer Pizza,Italian,2,377.48
21570,8731,Chicken Pizza,Italian,3,231.01
21571,8732,Idli,South Indian,1,407.77
21572,8732,Ice Cream,Desserts,2,430.24
21573,8732,Ice Cream,Desserts,2,145.57
21574,8732,Masala Dosa,South Indian,3,354.1
21575,8733,Ice Cream,Desserts,3,132.13
21576,8733,Idli,South Indian,1,87.05
21577,8734,Veg Burger,Fast Food,1,433.81
21578,8734,Chicken Burger,Fast Food,2,203.95
21579,8735,Fried Rice,Chinese,1,325.83
21580,8735,Chicken Burger,Fast Food,1,111.85
21581,8736,Chicken Pizza,Italian,3,269.47
21582,8737,Chicken Pizza,Italian,1,360.63
21583,8737,Noodles,Chinese,3,273.08
21584,8737,Chicken Biryani,North Indian,2,308.86
21585,8738,Idli,South Indian,1,223.89
21586,8738,Veg Burger,Fast Food,2,80.45
21587,8738,Masala Dosa,South Indian,3,377.36
21588,8739,Idli,South Indian,1,264.08
21589,8739,Ice Cream,Desserts,3,130.11
21590,8740,Masala Dosa,South Indian,2,108.52
21591,8741,Idli,South Indian,3,289.2
21592,8741,Idli,South Indian,2,376.6
21593,8741,Veg Biryani,North Indian,1,400.24
21594,8741,Chicken Pizza,Italian,1,305.82
21595,8742,Fried Rice,Chinese,2,250.94
21596,8743,Fried Rice,Chinese,3,405.13
21597,8743,Fried Rice,Chinese,1,229.04
21598,8743,Brownie,Desserts,1,183.86
21599,8744,Veg Biryani,North Indian,1,118.26
21600,8744,Veg Burger,Fast Food,1,106.38
21601,8745,Veg Burger,Fast Food,3,295.67
21602,8745,Chicken Biryani,North Indian,2,241.5
21603,8746,Brownie,Desserts,1,114.79
21604,8746,Ice Cream,Desserts,2,175.24
21605,8746,Noodles,Chinese,3,439.07
21606,8746,Veg Burger,Fast Food,2,403.64
21607,8747,Chicken Pizza,Italian,1,414.34
21608,8748,Chicken Pizza,Italian,3,363.54
21609,8748,Fried Rice,Chinese,1,119.75
21610,8748,Noodles,Chinese,3,289.46
21611,8748,Masala Dosa,South Indian,1,275.43
21612,8749,Chicken Pizza,Italian,1,264.43
21613,8749,Chicken Pizza,Italian,1,261.96
21614,8750,Veg Burger,Fast Food,1,241.86
21615,8750,Chicken Biryani,North Indian,1,161.35
21616,8751,Ice Cream,Desserts,2,134.16
21617,8751,Veg Biryani,North Indian,1,449.64
21618,8751,Chicken Pizza,Italian,3,268.59
21619,8751,Noodles,Chinese,3,141.59
21620,8752,Veg Burger,Fast Food,3,124.51
21621,8752,Chicken Burger,Fast Food,3,447.31
21622,8752,Veg Burger,Fast Food,3,120.31
21623,8753,Chicken Biryani,North Indian,1,84.55
21624,8753,Fried Rice,Chinese,3,228.51
21625,8753,Veg Biryani,North Indian,1,114.78
21626,8754,Chicken Biryani,North Indian,1,339.84
21627,8754,Veg Burger,Fast Food,2,315.5
21628,8754,Idli,South Indian,2,302.61
21629,8754,Chicken Biryani,North Indian,1,394.19
21630,8755,Brownie,Desserts,1,250.45
21631,8756,Brownie,Desserts,3,88.99
21632,8756,Idli,South Indian,2,99.58
21633,8756,Chicken Burger,Fast Food,3,137.96
21634,8757,Masala Dosa,South Indian,2,433.08
21635,8757,Veg Biryani,North Indian,3,137.1
21636,8757,Chicken Biryani,North Indian,3,143.83
21637,8757,Masala Dosa,South Indian,1,222.24
21638,8758,Idli,South Indian,1,267.57
21639,8759,Masala Dosa,South Indian,2,143.59
21640,8759,Fried Rice,Chinese,1,189.9
21641,8759,Chicken Pizza,Italian,2,342.56
21642,8760,Noodles,Chinese,3,130.32
21643,8760,Masala Dosa,South Indian,1,246.79
21644,8760,Chicken Biryani,North Indian,2,319.44
21645,8760,Noodles,Chinese,2,273.77
21646,8761,Brownie,Desserts,1,228.45
21647,8761,Veg Burger,Fast Food,2,135.44
21648,8761,Chicken Burger,Fast Food,1,319.95
21649,8761,Chicken Pizza,Italian,2,325.17
21650,8762,Chicken Pizza,Italian,2,232.79
21651,8762,Idli,South Indian,2,201.82
21652,8762,Masala Dosa,South Indian,1,143.76
21653,8763,Chicken Pizza,Italian,2,215.76
21654,8763,Ice Cream,Desserts,1,429.72
21655,8764,Fried Rice,Chinese,2,361.04
21656,8764,Chicken Biryani,North Indian,3,270.91
21657,8764,Veg Burger,Fast Food,2,184.08
21658,8764,Veg Biryani,North Indian,3,107.02
21659,8765,Paneer Pizza,Italian,1,370.57
21660,8765,Ice Cream,Desserts,1,349.07
21661,8766,Brownie,Desserts,3,390.21
21662,8766,Ice Cream,Desserts,2,392.26
21663,8766,Idli,South Indian,2,361.29
21664,8766,Idli,South Indian,2,84.95
21665,8767,Paneer Pizza,Italian,3,338.81
21666,8767,Chicken Burger,Fast Food,3,281.21
21667,8767,Chicken Burger,Fast Food,3,265.32
21668,8767,Fried Rice,Chinese,2,372.63
21669,8768,Masala Dosa,South Indian,2,411.21
21670,8769,Masala Dosa,South Indian,3,346.94
21671,8769,Fried Rice,Chinese,3,409.51
21672,8769,Brownie,Desserts,3,352.58
21673,8769,Ice Cream,Desserts,3,376.85
21674,8770,Chicken Biryani,North Indian,2,357.43
21675,8770,Ice Cream,Desserts,1,120.17
21676,8770,Paneer Pizza,Italian,3,109.75
21677,8770,Veg Burger,Fast Food,3,203.99
21678,8771,Noodles,Chinese,1,196.86
21679,8771,Chicken Pizza,Italian,3,349.27
21680,8771,Brownie,Desserts,1,217.47
21681,8771,Chicken Biryani,North Indian,1,435.86
21682,8772,Chicken Burger,Fast Food,3,239.41
21683,8772,Chicken Biryani,North Indian,1,99.64
21684,8772,Veg Biryani,North Indian,1,144.82
21685,8772,Paneer Pizza,Italian,1,444.36
21686,8773,Idli,South Indian,3,182.88
21687,8773,Ice Cream,Desserts,2,314.08
21688,8773,Chicken Burger,Fast Food,2,427.35
21689,8774,Chicken Burger,Fast Food,2,135.95
21690,8774,Fried Rice,Chinese,2,390.81
21691,8774,Chicken Burger,Fast Food,2,388.4
21692,8774,Veg Biryani,North Indian,2,417.55
21693,8775,Fried Rice,Chinese,1,308.78
21694,8775,Brownie,Desserts,3,192.19
21695,8775,Veg Biryani,North Indian,2,256.62
21696,8776,Chicken Pizza,Italian,1,206.27
21697,8776,Veg Biryani,North Indian,3,409.59
21698,8776,Veg Biryani,North Indian,1,165.36
21699,8777,Brownie,Desserts,1,373.55
21700,8778,Fried Rice,Chinese,3,210.2
21701,8778,Masala Dosa,South Indian,3,256.63
21702,8778,Chicken Pizza,Italian,2,412.91
21703,8778,Noodles,Chinese,1,305.79
21704,8779,Fried Rice,Chinese,3,310.19
21705,8779,Idli,South Indian,1,172.28
21706,8780,Chicken Pizza,Italian,1,209.11
21707,8781,Ice Cream,Desserts,3,282.07
21708,8781,Ice Cream,Desserts,3,429.66
21709,8781,Noodles,Chinese,2,147.09
21710,8781,Chicken Biryani,North Indian,2,251.7
21711,8782,Fried Rice,Chinese,2,406.46
21712,8782,Veg Burger,Fast Food,1,435.53
21713,8782,Fried Rice,Chinese,1,202.95
21714,8783,Veg Biryani,North Indian,2,392.87
21715,8783,Fried Rice,Chinese,2,188.59
21716,8784,Chicken Burger,Fast Food,3,446.64
21717,8784,Fried Rice,Chinese,1,97.06
21718,8784,Ice Cream,Desserts,3,148.79
21719,8785,Noodles,Chinese,2,83.89
21720,8785,Idli,South Indian,2,149.51
21721,8786,Veg Biryani,North Indian,2,339.68
21722,8786,Fried Rice,Chinese,3,303.93
21723,8786,Fried Rice,Chinese,1,236.67
21724,8787,Chicken Biryani,North Indian,3,124.97
21725,8788,Chicken Pizza,Italian,2,440.71
21726,8788,Fried Rice,Chinese,2,178.79
21727,8789,Chicken Burger,Fast Food,1,172.57
21728,8790,Noodles,Chinese,3,387.6
21729,8791,Paneer Pizza,Italian,1,337.19
21730,8792,Brownie,Desserts,3,315.42
21731,8793,Idli,South Indian,3,207.7
21732,8793,Fried Rice,Chinese,2,90.71
21733,8794,Chicken Pizza,Italian,2,318.24
21734,8794,Idli,South Indian,1,250.3
21735,8794,Chicken Biryani,North Indian,1,117.81
21736,8794,Chicken Pizza,Italian,3,237.3
21737,8795,Brownie,Desserts,2,127.3
21738,8795,Veg Biryani,North Indian,3,368.9
21739,8795,Chicken Biryani,North Indian,1,328.07
21740,8795,Chicken Pizza,Italian,2,160.83
21741,8796,Ice Cream,Desserts,2,80.51
21742,8797,Chicken Biryani,North Indian,1,424.4
21743,8797,Veg Biryani,North Indian,3,387.99
21744,8798,Veg Biryani,North Indian,1,232.48
21745,8798,Fried Rice,Chinese,2,115.78
21746,8799,Chicken Pizza,Italian,2,164.87
21747,8799,Brownie,Desserts,3,195.18
21748,8799,Veg Biryani,North Indian,2,195.34
21749,8800,Chicken Pizza,Italian,3,287.62
21750,8801,Chicken Burger,Fast Food,2,320.62
21751,8801,Idli,South Indian,2,116.21
21752,8801,Noodles,Chinese,2,146.5
21753,8802,Idli,South Indian,1,280.15
21754,8802,Veg Biryani,North Indian,3,244.49
21755,8802,Chicken Biryani,North Indian,1,428.56
21756,8802,Veg Burger,Fast Food,3,370.45
21757,8803,Veg Burger,Fast Food,2,120.97
21758,8804,Noodles,Chinese,1,441.79
21759,8804,Veg Biryani,North Indian,2,125.87
21760,8804,Ice Cream,Desserts,3,311.41
21761,8804,Chicken Biryani,North Indian,1,258.57
21762,8805,Veg Biryani,North Indian,3,99.27
21763,8805,Ice Cream,Desserts,2,97.55
21764,8806,Paneer Pizza,Italian,2,352.35
21765,8806,Chicken Pizza,Italian,2,98.83
21766,8806,Noodles,Chinese,2,185.73
21767,8806,Chicken Biryani,North Indian,3,173.51
21768,8807,Brownie,Desserts,2,212.04
21769,8807,Chicken Pizza,Italian,2,151.05
21770,8807,Chicken Pizza,Italian,1,313.27
21771,8808,Noodles,Chinese,3,176.07
21772,8808,Paneer Pizza,Italian,3,279.04
21773,8809,Brownie,Desserts,2,395.33
21774,8809,Chicken Biryani,North Indian,3,314.09
21775,8809,Chicken Biryani,North Indian,2,264.86
21776,8809,Noodles,Chinese,3,194.16
21777,8810,Brownie,Desserts,1,365.13
21778,8810,Ice Cream,Desserts,3,130.79
21779,8810,Ice Cream,Desserts,3,261.43
21780,8810,Masala Dosa,South Indian,1,343.36
21781,8811,Ice Cream,Desserts,1,213.71
21782,8811,Chicken Burger,Fast Food,3,107.55
21783,8811,Chicken Burger,Fast Food,1,379.25
21784,8811,Idli,South Indian,1,88.85
21785,8812,Fried Rice,Chinese,2,247.94
21786,8813,Veg Biryani,North Indian,2,401.46
21787,8814,Ice Cream,Desserts,3,106.53
21788,8815,Noodles,Chinese,2,330.57
21789,8816,Brownie,Desserts,1,309.5
21790,8816,Paneer Pizza,Italian,1,278.26
21791,8816,Ice Cream,Desserts,2,87.07
21792,8816,Veg Burger,Fast Food,1,314.08
21793,8817,Ice Cream,Desserts,2,359.65
21794,8817,Fried Rice,Chinese,1,203.11
21795,8817,Brownie,Desserts,2,368.19
21796,8817,Noodles,Chinese,2,357.44
21797,8818,Fried Rice,Chinese,3,262.11
21798,8818,Veg Biryani,North Indian,3,265.73
21799,8818,Chicken Biryani,North Indian,2,206.11
21800,8818,Veg Burger,Fast Food,1,248.85
21801,8819,Ice Cream,Desserts,3,201.48
21802,8819,Fried Rice,Chinese,1,188.28
21803,8819,Fried Rice,Chinese,2,399.84
21804,8819,Masala Dosa,South Indian,3,272.13
21805,8820,Idli,South Indian,2,437.92
21806,8820,Veg Biryani,North Indian,2,444.8
21807,8820,Brownie,Desserts,1,362.87
21808,8820,Chicken Pizza,Italian,1,413.43
21809,8821,Masala Dosa,South Indian,2,116.49
21810,8821,Paneer Pizza,Italian,3,258.49
21811,8822,Noodles,Chinese,2,354.4
21812,8822,Veg Biryani,North Indian,2,436.74
21813,8822,Paneer Pizza,Italian,3,333.1
21814,8823,Masala Dosa,South Indian,3,157.02
21815,8823,Masala Dosa,South Indian,2,211.84
21816,8823,Paneer Pizza,Italian,2,159.61
21817,8824,Paneer Pizza,Italian,1,410.76
21818,8824,Brownie,Desserts,2,317.54
21819,8824,Chicken Pizza,Italian,1,447.46
21820,8825,Chicken Pizza,Italian,1,273.37
21821,8825,Masala Dosa,South Indian,1,111.17
21822,8825,Chicken Burger,Fast Food,2,217.01
21823,8825,Fried Rice,Chinese,1,376.88
21824,8826,Veg Biryani,North Indian,2,177.75
21825,8826,Veg Biryani,North Indian,2,86.17
21826,8827,Chicken Pizza,Italian,3,263.28
21827,8827,Chicken Pizza,Italian,1,199.94
21828,8828,Paneer Pizza,Italian,2,135.08
21829,8828,Veg Biryani,North Indian,3,447.97
21830,8829,Chicken Biryani,North Indian,1,322.93
21831,8829,Chicken Biryani,North Indian,2,323.29
21832,8830,Masala Dosa,South Indian,3,438.64
21833,8830,Paneer Pizza,Italian,3,127.56
21834,8831,Idli,South Indian,1,226.53
21835,8832,Veg Burger,Fast Food,3,100.39
21836,8832,Idli,South Indian,3,117.02
21837,8833,Chicken Burger,Fast Food,3,370.28
21838,8834,Brownie,Desserts,3,320.79
21839,8835,Idli,South Indian,1,343.59
21840,8835,Fried Rice,Chinese,2,138.75
21841,8836,Paneer Pizza,Italian,3,114.88
21842,8836,Chicken Biryani,North Indian,3,148.91
21843,8837,Veg Biryani,North Indian,2,200.65
21844,8838,Noodles,Chinese,1,234.1
21845,8838,Paneer Pizza,Italian,3,300.2
21846,8838,Idli,South Indian,1,161.89
21847,8839,Paneer Pizza,Italian,3,425.83
21848,8839,Paneer Pizza,Italian,3,159.5
21849,8840,Veg Biryani,North Indian,1,297.2
21850,8840,Noodles,Chinese,2,356.35
21851,8841,Chicken Pizza,Italian,1,223.37
21852,8841,Veg Biryani,North Indian,3,105.2
21853,8841,Brownie,Desserts,2,182.96
21854,8842,Fried Rice,Chinese,2,152.94
21855,8842,Chicken Burger,Fast Food,3,266.1
21856,8842,Fried Rice,Chinese,3,285.36
21857,8843,Idli,South Indian,2,172.31
21858,8843,Veg Biryani,North Indian,2,145.62
21859,8843,Veg Burger,Fast Food,3,287.15
21860,8843,Chicken Biryani,North Indian,2,400.64
21861,8844,Brownie,Desserts,1,195.51
21862,8845,Noodles,Chinese,2,105.24
21863,8845,Chicken Pizza,Italian,3,329.19
21864,8845,Chicken Burger,Fast Food,2,291.9
21865,8845,Brownie,Desserts,3,334.53
21866,8846,Masala Dosa,South Indian,3,131.75
21867,8846,Fried Rice,Chinese,3,175.13
21868,8846,Chicken Pizza,Italian,2,443.44
21869,8846,Idli,South Indian,1,250.19
21870,8847,Paneer Pizza,Italian,3,144.88
21871,8847,Ice Cream,Desserts,2,307.87
21872,8848,Noodles,Chinese,1,82.48
21873,8848,Ice Cream,Desserts,3,266.6
21874,8848,Brownie,Desserts,1,219.07
21875,8848,Idli,South Indian,1,319.79
21876,8849,Chicken Burger,Fast Food,1,300.14
21877,8850,Chicken Pizza,Italian,3,152.95
21878,8851,Chicken Pizza,Italian,3,288.89
21879,8851,Brownie,Desserts,2,269.55
21880,8851,Veg Burger,Fast Food,1,350.32
21881,8852,Veg Burger,Fast Food,3,246.27
21882,8853,Veg Burger,Fast Food,2,176.99
21883,8853,Noodles,Chinese,3,218.54
21884,8853,Chicken Biryani,North Indian,3,340.22
21885,8853,Ice Cream,Desserts,2,385.81
21886,8854,Brownie,Desserts,1,277.02
21887,8854,Veg Biryani,North Indian,2,304.97
21888,8855,Ice Cream,Desserts,3,151.98
21889,8856,Chicken Burger,Fast Food,2,272.39
21890,8856,Paneer Pizza,Italian,2,232.4
21891,8857,Paneer Pizza,Italian,3,161.84
21892,8857,Chicken Pizza,Italian,1,399.74
21893,8857,Chicken Biryani,North Indian,3,356.86
21894,8858,Idli,South Indian,1,359.57
21895,8858,Chicken Burger,Fast Food,2,298.48
21896,8858,Veg Burger,Fast Food,3,385.83
21897,8859,Paneer Pizza,Italian,3,205.79
21898,8859,Ice Cream,Desserts,3,445.95
21899,8859,Idli,South Indian,3,362.23
21900,8859,Veg Biryani,North Indian,1,89.18
21901,8860,Idli,South Indian,1,397.69
21902,8860,Idli,South Indian,1,165.59
21903,8860,Brownie,Desserts,3,343.56
21904,8860,Ice Cream,Desserts,2,235.7
21905,8861,Paneer Pizza,Italian,2,254.23
21906,8862,Ice Cream,Desserts,1,309.85
21907,8862,Ice Cream,Desserts,1,446.27
21908,8863,Noodles,Chinese,2,246.57
21909,8864,Chicken Biryani,North Indian,3,327.47
21910,8864,Veg Biryani,North Indian,3,227.16
21911,8864,Paneer Pizza,Italian,3,303.95
21912,8864,Chicken Burger,Fast Food,3,115.02
21913,8865,Masala Dosa,South Indian,3,132.98
21914,8865,Chicken Pizza,Italian,3,417.47
21915,8866,Chicken Biryani,North Indian,3,190.12
21916,8866,Veg Burger,Fast Food,3,344.14
21917,8867,Noodles,Chinese,1,328.1
21918,8868,Idli,South Indian,2,198.39
21919,8868,Idli,South Indian,3,309.14
21920,8868,Chicken Pizza,Italian,3,289.41
21921,8868,Ice Cream,Desserts,2,443.75
21922,8869,Chicken Pizza,Italian,1,415.18
21923,8869,Brownie,Desserts,3,150.1
21924,8870,Chicken Pizza,Italian,1,291.89
21925,8870,Masala Dosa,South Indian,1,372.85
21926,8870,Fried Rice,Chinese,1,311.63
21927,8871,Ice Cream,Desserts,2,327.84
21928,8871,Chicken Pizza,Italian,2,154.8
21929,8871,Noodles,Chinese,3,293.96
21930,8871,Brownie,Desserts,3,352.3
21931,8872,Ice Cream,Desserts,3,144.75
21932,8873,Veg Biryani,North Indian,3,103.17
21933,8873,Paneer Pizza,Italian,2,253.58
21934,8873,Brownie,Desserts,3,104.81
21935,8873,Chicken Biryani,North Indian,3,248.57
21936,8874,Fried Rice,Chinese,1,103.06
21937,8874,Noodles,Chinese,2,314.01
21938,8874,Veg Burger,Fast Food,1,262.33
21939,8875,Paneer Pizza,Italian,1,127.06
21940,8876,Chicken Burger,Fast Food,1,199.58
21941,8876,Veg Burger,Fast Food,1,107.0
21942,8876,Idli,South Indian,1,280.69
21943,8876,Chicken Burger,Fast Food,3,273.59
21944,8877,Idli,South Indian,3,288.01
