order_id,customer_id,restaurant_id,partner_id,order_date,delivery_time_minutes,order_status,total_amount
8697,408,14,170,2025-10-01 04:38:02,68,Delivered,468.47
8698,994,148,137,2025-06-07 23:23:49,18,Delivered,288.35
8699,535,56,68,2025-10-20 07:54:23,27,Delivered,1086.25
8700,418,64,83,2025-10-01 22:44:57,42,Delivered,1292.43
8701,956,134,128,2025-01-25 19:09:46,43,Delivered,1666.58
8702,990,64,73,2024-08-23 05:10:10,46,Delivered,1638.48
8703,267,25,181,2025-05-16 04:14:49,42,Delivered,388.01
8704,820,138,126,2024-12-12 13:12:39,62,Delivered,183.97
8705,417,74,128,2026-07-29 04:20:23,34,Delivered,1206.46
8706,144,101,136,2024-10-17 12:07:28,30,Delivered,1012.11
8707,25,45,150,2026-05-09 01:13:37,69,Delivered,844.03
8708,173,144,182,2025-06-24 00:57:16,52,Delivered,665.08
8709,272,135,203,2025-10-21 11:07:46,24,Delivered,872.83
8710,928,53,58,2024-08-04 04:06:54,21,Cancelled,458.96
8711,534,25,34,2025-01-06 02:26:38,57,Delivered,1538.28
8712,934,120,101,2025-10-26 01:39:34,40,Delivered,161.58
8713,817,27,160,2026-05-25 07:25:53,43,Preparing,1374.77
8714,268,120,109,2026-04-16 11:14:48,36,Delivered,1552.14
8715,133,78,103,2024-12-15 05:31:10,69,Delivered,1001.47
8716,340,30,106,2024-12-21 10:49:22,52,Delivered,936.5
8717,74,119,27,2024-08-21 01:05:10,30,Delivered,1234.13
8718,645,142,77,2026-06-26 22:34:15,35,Delivered,899.56
8719,729,84,2,2024-12-16 00:22:40,55,Delivered,1479.2
8720,451,67,175,2026-03-01 04:19:46,36,Delivered,1725.75
8721,497,107,108,2025-06-15 00:17:39,34,Delivered,1004.13
8722,118,58,140,2025-10-13 17:43:25,57,Delivered,445.02
8723,447,12,127,2026-04-07 08:03:31,49,Delivered,474.24
8724,622,74,139,2025-09-28 22:41:00,26,Delivered,1591.59
8725,131,66,93,2024-08-08 20:54:19,23,Delivered,1723.23
8726,776,139,138,2024-10-11 08:40:17,22,Delivered,175.52
8727,194,94,207,2026-06-20 17:20:27,30,Delivered,953.88
8728,717,91,80,2025-02-20 18:45:20,41,Delivered,582.38
8729,106,149,168,2024-12-19 06:42:24,21,Delivered,314.7
8730,690,119,222,2026-01-07 03:42:04,29,Delivered,1239.75
8731,909,21,162,2025-06-02 19:50:55,25,Delivered,985.63
8732,668,61,241,2025-02-22 17:17:40,66,Delivered,563.16
8733,574,3,173,2025-08-17 21:29:21,21,Delivered,933.46
8734,139,114,126,2026-05-03 19:56:56,59,Delivered,680.79
8735,663,129,87,2024-09-27 04:57:59,27,Delivered,1142.6
8736,854,25,175,2024-09-14 02:15:38,43,Delivered,954.3
8737,932,65,4,2025-06-22 01:49:21,48,Delivered,467.29
8738,813,138,153,2025-09-26 10:32:56,61,Delivered,1084.19
8739,46,104,67,2024-08-17 16:39:16,67,Delivered,1169.24
8740,399,84,143,2026-06-03 12:46:20,62,Delivered,405.01
8741,579,63,119,2024-09-22 13:30:15,41,Delivered,359.13
8742,426,82,143,2025-07-14 00:53:22,43,Preparing,1015.72
8743,952,44,61,2025-07-24 21:25:26,50,Cancelled,678.41
8744,183,106,12,2026-06-15 07:52:11,15,Delivered,752.34
8745,557,7,172,2026-06-18 01:30:27,70,Delivered,1017.37
8746,565,131,4,2026-03-10 23:07:59,15,Delivered,150.08
8747,341,50,117,2024-08-13 01:48:14,49,Delivered,1753.92
8748,887,135,189,2026-07-14 21:13:50,45,Delivered,1446.86
8749,672,40,14,2025-01-12 20:45:35,63,Preparing,166.63
8750,73,16,220,2026-04-16 06:37:13,49,Delivered,1409.93
8751,585,44,241,2024-09-29 12:00:45,25,Delivered,1317.55
8752,479,97,242,2025-06-04 19:13:28,56,Delivered,336.2
8753,276,18,90,2026-07-16 15:21:19,69,Preparing,261.81
8754,593,144,16,2024-12-26 18:17:12,43,Delivered,1434.69
8755,917,33,117,2025-07-10 05:00:40,61,Delivered,1244.2
8756,852,79,218,2026-06-18 02:09:22,67,Preparing,1242.64
8757,419,56,86,2026-03-25 18:25:18,49,Delivered,542.22
8758,598,43,181,2024-08-28 14:50:00,39,Delivered,1111.33
8759,918,139,125,2026-06-18 22:15:26,56,Delivered,1166.01
8760,360,23,14,2025-04-21 00:56:48,54,Delivered,1426.88
8761,236,62,93,2026-01-12 07:31:43,38,Delivered,981.85
8762,467,39,229,2024-08-06 10:29:09,47,Delivered,583.2
8763,671,56,166,2024-08-23 14:47:31,48,Delivered,310.79
8764,446,21,170,2025-03-12 05:59:11,53,Delivered,679.95
8765,933,143,125,2025-10-25 03:04:24,38,Delivered,1302.03
8766,154,105,23,2024-12-30 01:49:03,32,Delivered,1142.39
8767,777,15,203,2025-01-07 03:34:37,58,Cancelled,1692.74
8768,305,17,110,2024-12-19 13:30:34,44,Delivered,1184.91
8769,161,11,48,2025-06-15 01:24:56,44,Delivered,1662.13
8770,630,25,71,2026-05-08 17:29:29,36,Cancelled,1671.53
8771,83,19,144,2025-07-20 10:53:12,54,Preparing,930.79
8772,166,132,72,2024-12-18 14:57:23,36,Delivered,646.41
8773,757,124,70,2025-02-11 04:47:52,52,Delivered,1538.75
8774,591,45,108,2026-07-11 04:17:46,26,Delivered,1436.77
8775,994,102,89,2025-03-03 06:49:19,62,Delivered,186.5
8776,907,127,169,2025-05-17 16:22:40,26,Preparing,1516.58
8777,571,6,92,2025-10-20 16:15:01,44,Delivered,282.55
8778,926,128,74,2025-01-18 22:53:29,70,Delivered,1408.44
8779,681,83,115,2026-05-22 11:05:08,35,Delivered,1235.03
8780,632,33,85,2024-10-24 22:28:05,37,Preparing,1642.66
8781,778,96,224,2026-05-30 09:29:15,55,Delivered,190.41
8782,705,141,69,2026-04-17 22:04:28,42,Delivered,1352.72
8783,2,27,87,2025-07-06 06:20:19,59,Delivered,333.51
8784,800,55,98,2024-11-30 06:27:32,69,Delivered,1311.14
8785,301,74,201,2025-10-09 12:21:42,45,Delivered,157.7
8786,997,89,30,2025-03-02 11:41:51,51,Delivered,798.69
8787,667,115,232,2026-03-28 20:45:06,23,Delivered,594.37
8788,436,13,160,2025-07-08 14:51:11,38,Delivered,930.51
8789,497,41,215,2025-06-30 13:32:31,33,Delivered,949.26
8790,470,99,63,2025-02-01 18:30:24,18,Preparing,1026.85
8791,342,113,34,2026-07-10 10:45:47,57,Delivered,198.87
8792,633,25,220,2025-10-03 07:20:07,65,Delivered,210.97
8793,708,107,64,2024-08-02 04:52:23,32,Delivered,657.2
8794,789,21,130,2025-09-21 10:34:27,15,Delivered,1617.47
8795,138,12,174,2025-01-17 17:21:25,24,Delivered,175.43
8796,800,145,123,2025-10-09 05:16:56,37,Delivered,504.42
8797,796,111,143,2024-08-23 07:34:52,64,Delivered,458.94
8798,514,123,97,2026-02-24 22:50:17,37,Preparing,743.87
8799,366,89,36,2025-06-02 23:09:51,36,Delivered,1069.79
8800,964,99,225,2026-03-08 10:42:50,49,Delivered,1345.78
8801,437,99,69,2026-07-21 03:02:57,47,Delivered,426.88
8802,411,80,224,2025-04-07 13:45:44,47,Delivered,519.87
8803,53,14,45,2025-02-16 02:19:12,36,Delivered,818.6
8804,272,88,218,2024-09-14 08:08:34,30,Delivered,883.79
8805,522,90,35,2024-11-27 10:40:49,52,Delivered,1184.02
8806,521,74,74,2026-06-13 08:07:00,44,Delivered,1500.13
8807,706,80,96,2025-04-26 18:09:36,17,Delivered,1379.56
8808,218,51,124,2025-11-19 08:32:20,17,Delivered,1650.7
8809,665,28,219,2026-02-14 22:15:53,19,Delivered,1124.39
8810,664,31,51,2025-11-16 23:58:48,49,Delivered,1561.58
8811,373,90,84,2026-04-25 03:08:09,51,Delivered,443.97
8812,538,27,171,2025-09-29 07:02:48,27,Delivered,1686.23
8813,156,74,20,2025-04-07 12:53:50,54,Delivered,909.44
8814,985,119,185,2024-10-21 12:19:13,20,Delivered,159.58
8815,111,97,114,2026-01-22 21:36:32,59,Delivered,635.94
8816,838,50,98,2025-11-09 21:52:38,18,Delivered,1050.08
8817,996,1,222,2025-01-15 03:40:50,52,Delivered,1145.96
8818,450,26,67,2026-02-22 09:49:40,29,Delivered,1096.18
8819,278,121,65,2025-11-10 18:09:41,53,Delivered,1199.18
8820,795,123,100,2025-01-19 17:20:19,59,Preparing,1029.8
8821,218,130,107,2024-11-04 21:05:22,20,Delivered,1366.56
8822,718,135,171,2025-07-22 22:09:13,45,Delivered,782.11
8823,991,81,135,2026-01-24 07:47:18,58,Delivered,633.31
8824,84,107,163,2024-11-28 18:55:42,35,Delivered,261.12
8825,711,115,215,2026-03-09 21:43:58,51,Delivered,1206.32
8826,29,83,50,2025-08-16 04:29:24,57,Delivered,1788.17
8827,21,95,82,2024-12-16 00:22:08,59,Delivered,643.67
8828,144,137,193,2025-09-22 04:58:16,34,Preparing,1174.93
8829,551,114,109,2026-05-28 23:03:58,51,Delivered,1082.71
8830,861,25,164,2024-10-04 15:26:51,25,Delivered,299.27
8831,36,127,133,2024-11-30 09:21:36,30,Delivered,496.01
8832,801,134,178,2026-06-24 01:57:01,59,Delivered,1109.51
8833,315,28,44,2025-10-16 19:24:48,62,Delivered,1376.89
8834,268,84,150,2024-10-28 14:50:14,60,Delivered,441.13
8835,379,133,15,2026-04-28 17:18:40,62,Delivered,723.42
8836,857,128,20,2025-05-26 03:13:31,21,Delivered,1789.8
8837,831,120,70,2025-01-17 15:47:46,64,Delivered,319.43
8838,803,73,153,2025-04-25 09:51:58,23,Delivered,829.23
8839,138,127,180,2025-12-17 15:44:24,18,Delivered,314.4
8840,263,9,34,2024-09-04 03:48:00,48,Delivered,223.38
8841,390,1,200,2025-03-17 21:19:11,55,Cancelled,789.99
8842,851,76,71,2026-03-21 00:10:56,28,Delivered,1271.54
8843,3,47,167,2025-10-09 12:33:48,62,Delivered,1734.2
8844,252,94,102,2026-04-24 17:27:08,32,Delivered,815.71
8845,184,141,170,2025-06-27 11:06:07,46,Delivered,432.24
8846,155,25,93,2024-09-13 06:40:51,61,Delivered,295.43
8847,695,59,243,2024-11-03 11:52:19,37,Cancelled,307.28
8848,134,51,172,2026-05-05 02:08:47,39,Preparing,753.66
8849,270,80,138,2025-06-28 09:38:29,38,Delivered,234.63
8850,905,37,211,2026-02-07 03:49:38,61,Preparing,700.77
8851,671,121,40,2025-06-20 02:49:01,25,Delivered,1621.11
8852,950,93,206,2025-07-15 13:54:10,67,Cancelled,225.01
8853,416,20,247,2025-05-31 23:20:11,22,Preparing,1161.13
8854,5,69,94,2025-12-12 17:37:59,56,Delivered,1147.12
8855,485,94,217,2025-04-12 06:11:37,55,Delivered,592.13
8856,519,126,10,2026-04-30 03:10:13,63,Delivered,1077.97
8857,925,58,57,2024-12-09 09:13:47,36,Delivered,740.22
8858,246,131,95,2025-07-16 09:33:55,52,Delivered,1017.6
8859,158,143,67,2026-05-30 09:14:52,28,Delivered,1433.55
8860,305,136,203,2024-12-05 03:48:06,39,Delivered,219.87
8861,896,89,184,2025-10-01 13:32:12,38,Delivered,1732.36
8862,846,52,233,2025-12-11 16:16:25,48,Delivered,1179.18
8863,753,33,104,2025-03-21 23:19:20,55,Delivered,1103.71
8864,296,3,78,2025-05-01 11:56:26,31,Delivered,1649.89
8865,27,27,117,2025-01-04 14:37:38,66,Delivered,699.69
8866,696,101,89,2025-10-28 20:43:50,65,Delivered,1132.17
8867,627,10,166,2025-08-13 01:50:39,40,Delivered,1689.97
8868,889,128,222,2025-02-19 17:17:23,65,Delivered,1325.75
8869,168,52,44,2025-11-25 07:04:45,33,Delivered,565.89
8870,19,16,103,2026-03-02 18:22:49,30,Delivered,1097.35
8871,889,10,212,2025-11-27 18:13:50,42,Cancelled,924.4
8872,867,26,190,2025-10-27 12:31:07,69,Delivered,1402.02
8873,349,21,196,2025-05-15 06:34:58,57,Delivered,300.0
8874,309,38,214,2024-08-16 05:38:21,18,Preparing,404.08
8875,408,28,35,2025-07-15 15:24:50,67,Delivered,410.23
8876,422,31,70,2026-02-10 11:13:59,15,Delivered,367.14
8877,295,85,77,2024-07-29 12:09:43,23,Delivered,1368.1
8878,160,44,74,2025-08-25 19:48:51,30,Delivered,531.88
8879,135,15,4,2026-05-27 09:28:32,16,Delivered,363.53
8880,540,44,140,2025-09-26 06:09:24,57,Delivered,586.85
8881,242,86,16,2025-07-01 19:42:01,56,Delivered,955.71
8882,99,60,86,2025-03-20 03:08:47,29,Delivered,1146.87
8883,997,98,30,2026-04-23 22:04:18,55,Preparing,1795.75
8884,189,72,229,2024-07-31 05:31:16,62,Delivered,603.41
8885,753,125,205,2025-06-19 06:34:57,39,Delivered,1634.36
8886,551,117,118,2026-03-02 04:40:52,52,Preparing,505.63
8887,71,71,1,2025-08-17 16:00:34,50,Delivered,1209.2
8888,41,14,101,2025-05-07 07:34:06,30,Cancelled,541.85
8889,57,33,125,2026-03-06 08:28:50,27,Preparing,1340.18
8890,343,109,121,2025-06-14 16:21:51,68,Delivered,845.3
8891,502,51,110,2026-05-17 13:11:51,26,Delivered,630.94
8892,832,140,147,2026-06-05 14:50:20,45,Delivered,1577.18
8893,201,140,186,2024-08-14 22:03:04,62,Delivered,646.2
8894,970,129,40,2024-12-07 19:57:36,19,Delivered,424.19
8895,164,43,48,2024-09-01 16:50:04,25,Preparing,1559.34
8896,202,134,185,2025-09-25 20:59:55,65,Delivered,975.17
8897,951,84,46,2024-08-06 00:13:09,61,Delivered,707.45
8898,29,99,38,2025-12-27 16:01:32,46,Delivered,1422.83
8899,883,75,236,2026-02-04 07:38:21,67,Cancelled,1597.79
8900,704,25,72,2026-07-15 11:40:33,34,Delivered,663.97
8901,947,42,48,2024-10-17 06:51:22,52,Preparing,565.21
8902,379,100,114,2025-10-10 22:43:25,58,Delivered,1247.81
8903,661,146,57,2026-05-14 09:05:14,51,Delivered,1643.34
8904,715,90,9,2026-05-15 23:04:24,32,Delivered,407.84
8905,989,49,51,2024-12-09 11:18:55,56,Preparing,609.25
8906,361,51,220,2025-11-03 05:32:16,36,Delivered,1490.56
8907,907,60,54,2024-09-03 03:33:22,60,Delivered,988.97
8908,966,150,94,2024-12-04 22:12:00,65,Delivered,1356.75
8909,826,6,88,2024-12-20 16:00:03,30,Delivered,1105.85
8910,763,69,88,2026-03-20 10:04:24,50,Delivered,1091.13
8911,61,131,180,2024-09-27 10:58:19,26,Delivered,1650.06
8912,133,58,47,2026-07-01 07:30:50,62,Delivered,465.3
8913,6,124,2,2025-05-13 12:59:31,50,Delivered,1615.99
8914,571,112,155,2026-03-24 06:56:58,67,Delivered,1512.58
8915,404,117,73,2026-05-01 01:51:09,44,Delivered,1392.83
8916,173,26,69,2025-03-18 12:45:13,50,Delivered,755.11
8917,662,98,223,2026-06-14 05:22:25,38,Delivered,1202.74
8918,391,147,35,2026-04-22 04:45:14,57,Delivered,905.82
8919,962,1,192,2025-01-30 01:49:58,26,Delivered,364.81
8920,700,95,206,2025-11-22 09:30:24,66,Delivered,1316.2
8921,914,27,204,2024-08-23 08:45:28,22,Delivered,252.46
8922,769,95,91,2025-03-03 03:39:01,62,Delivered,1228.02
8923,74,37,109,2025-02-15 06:31:56,57,Delivered,844.45
8924,661,130,7,2025-09-23 05:07:33,65,Delivered,1089.85
8925,272,13,190,2025-10-16 16:15:06,35,Delivered,648.66
8926,37,64,52,2026-07-08 21:17:35,42,Delivered,431.37
8927,296,84,195,2024-08-24 22:25:11,27,Preparing,407.21
8928,441,82,70,2025-10-26 06:38:42,69,Delivered,521.12
8929,418,18,76,2025-01-19 23:00:35,29,Delivered,246.78
8930,682,54,123,2024-12-10 17:03:19,19,Delivered,1617.89
8931,729,69,49,2026-06-27 03:28:58,65,Delivered,1154.35
8932,344,106,137,2024-11-27 21:56:02,30,Delivered,199.77
8933,936,94,62,2025-04-25 17:57:39,61,Preparing,278.75
8934,191,42,94,2024-12-25 12:39:13,25,Delivered,1422.7
8935,283,114,73,2025-02-06 02:54:08,43,Delivered,251.87
8936,449,98,75,2025-01-05 07:03:00,33,Delivered,832.4
8937,959,60,10,2024-12-10 16:19:04,44,Preparing,1366.14
8938,472,135,21,2024-08-03 03:49:25,62,Delivered,264.16
8939,38,28,35,2024-12-06 09:02:11,33,Preparing,1750.39
8940,537,3,96,2025-02-04 02:39:52,40,Delivered,640.56
8941,132,27,29,2025-05-02 18:11:55,62,Delivered,657.19
8942,601,6,7,2024-09-19 06:53:23,32,Delivered,264.8
8943,56,16,113,2024-08-29 16:55:09,25,Delivered,1284.73
8944,750,76,235,2024-11-25 15:37:39,51,Delivered,200.77
8945,583,54,5,2026-04-18 21:19:52,60,Preparing,627.12
8946,910,68,22,2025-05-15 17:51:25,23,Delivered,906.39
8947,688,71,176,2026-07-02 16:08:00,28,Delivered,1471.18
8948,380,3,56,2025-12-17 11:14:25,20,Delivered,1011.62
8949,467,141,82,2026-04-15 14:32:13,17,Delivered,175.44
8950,441,114,248,2025-04-12 10:59:09,66,Delivered,341.01
8951,119,68,134,2025-04-22 07:07:44,29,Delivered,268.76
8952,413,6,146,2026-05-23 00:03:00,37,Delivered,1336.97
8953,954,118,122,2024-09-13 04:26:30,18,Delivered,257.32
8954,798,59,139,2024-10-25 05:43:54,39,Delivered,1741.61
8955,126,31,21,2025-11-21 05:27:22,60,Delivered,1577.28
8956,483,25,66,2026-06-16 06:12:18,28,Delivered,1166.96
8957,270,29,10,2026-02-15 14:15:21,40,Delivered,1564.06
8958,987,84,3,2025-01-20 18:59:04,55,Delivered,1300.89
8959,511,48,243,2025-04-17 07:40:42,35,Delivered,350.45
8960,716,10,128,2025-03-06 09:42:11,27,Delivered,272.73
8961,150,2,113,2025-04-10 06:20:36,24,Delivered,202.54
8962,664,79,83,2026-04-08 12:02:34,67,Delivered,441.72
8963,949,6,141,2026-02-06 16:24:15,48,Delivered,1455.43
8964,758,110,173,2026-01-10 12:38:39,52,Delivered,1413.49
8965,236,61,105,2026-06-26 03:25:58,17,Delivered,174.64
8966,954,150,189,2024-08-23 23:57:56,56,Delivered,541.96
8967,77,26,242,2025-01-20 15:08:55,64,Delivered,593.67
8968,61,7,208,2026-05-24 09:46:33,53,Delivered,983.36
8969,169,116,242,2025-06-08 11:55:13,60,Delivered,1455.7
8970,139,48,133,2025-10-23 06:11:56,48,Delivered,1632.74
8971,751,20,86,2025-08-24 18:14:28,60,Delivered,1641.36
8972,638,39,205,2026-04-21 15:54:57,37,Delivered,466.33
8973,725,85,211,2025-10-02 15:59:35,17,Delivered,853.52
8974,661,45,123,2026-04-18 01:43:51,30,Delivered,1321.22
8975,641,101,216,2025-10-07 05:34:10,42,Cancelled,1055.36
8976,900,22,10,2025-03-07 07:16:25,36,Delivered,1413.8
8977,580,35,179,2026-01-19 23:55:25,44,Delivered,597.3
8978,20,110,127,2026-03-29 12:33:35,45,Delivered,1002.48
8979,680,99,117,2025-01-06 17:44:48,44,Delivered,169.09
8980,4,131,177,2025-11-25 13:39:31,23,Delivered,238.78
8981,625,58,163,2024-12-26 11:15:25,37,Delivered,1296.12
8982,908,57,49,2026-03-07 12:44:04,62,Delivered,1789.05
8983,466,148,46,2026-03-23 14:49:52,18,Delivered,1258.53
8984,811,111,99,2025-02-04 19:54:10,20,Delivered,789.17
8985,168,5,22,2024-12-25 18:36:41,43,Delivered,1663.13
8986,604,84,188,2026-06-08 19:26:58,22,Delivered,779.24
8987,863,103,15,2024-12-02 01:10:33,58,Delivered,1574.72
8988,974,109,199,2025-03-14 20:12:37,22,Preparing,1553.91
8989,21,142,70,2026-05-20 02:58:54,15,Delivered,1180.89
8990,761,146,47,2025-02-05 08:42:02,57,Delivered,1711.07
8991,489,101,230,2025-05-31 04:20:54,45,Delivered,829.78
8992,794,136,107,2026-07-12 23:28:16,29,Cancelled,491.19
8993,836,150,153,2024-12-02 20:00:25,56,Preparing,222.67
8994,401,104,165,2025-10-31 22:59:11,46,Delivered,1456.87
8995,349,91,6,2025-06-25 12:48:40,48,Delivered,1220.2
8996,348,13,174,2024-11-08 19:04:54,53,Delivered,509.89
8997,427,48,93,2024-08-03 16:32:08,18,Delivered,1124.39
8998,518,10,90,2026-04-20 15:25:39,38,Cancelled,1681.41
8999,320,20,150,2025-09-19 11:27:22,51,Delivered,1428.48
9000,865,33,67,2024-08-18 18:21:40,28,Delivered,797.52
9001,381,4,179,2025-04-24 10:42:45,26,Delivered,1390.13
9002,599,11,113,2025-10-10 09:24:43,40,Delivered,344.12
9003,646,130,29,2026-02-28 23:33:06,62,Cancelled,662.32
9004,899,138,54,2026-02-24 03:56:07,41,Delivered,584.82
9005,15,61,35,2025-09-20 05:23:33,68,Preparing,892.37
9006,286,145,214,2025-12-12 03:14:19,59,Delivered,346.18
9007,490,112,113,2025-01-24 02:11:53,36,Delivered,1748.92
9008,684,11,72,2024-11-01 04:08:18,27,Delivered,709.33
9009,892,51,189,2024-11-04 04:24:22,70,Delivered,1500.57
9010,363,34,229,2026-05-06 00:40:02,26,Delivered,236.52
9011,552,64,211,2026-04-02 15:13:01,50,Delivered,1646.87
9012,970,150,16,2025-02-23 08:43:57,28,Delivered,630.38
9013,440,114,218,2026-03-05 16:05:57,38,Cancelled,928.77
9014,377,53,198,2025-02-23 22:50:42,65,Delivered,273.77
9015,324,64,67,2024-10-07 07:55:56,57,Delivered,1764.79
9016,292,52,154,2024-12-01 15:41:21,23,Delivered,1004.9
9017,175,15,118,2026-06-12 08:23:39,49,Delivered,1513.66
9018,27,54,127,2025-10-22 09:32:57,49,Delivered,153.52
9019,4,64,163,2024-09-11 18:00:16,24,Delivered,159.11
9020,156,62,66,2025-07-09 04:27:24,21,Delivered,818.27
9021,612,7,148,2026-03-26 23:11:32,44,Delivered,1312.09
9022,548,91,30,2025-04-13 23:25:47,40,Delivered,1078.14
9023,511,102,67,2026-03-04 15:49:59,34,Delivered,1138.72
9024,288,58,201,2025-11-05 21:20:08,52,Delivered,1257.8
9025,914,103,184,2025-05-30 04:15:19,19,Delivered,1217.31
9026,129,44,120,2025-03-29 05:19:49,59,Delivered,882.45
9027,442,27,5,2026-07-04 01:47:13,36,Delivered,1219.5
9028,878,10,44,2026-06-08 08:36:50,61,Delivered,1380.35
9029,185,134,167,2025-11-16 04:58:21,34,Cancelled,830.24
9030,739,85,150,2025-11-07 23:39:11,24,Preparing,1317.03
9031,602,82,99,2025-11-18 14:00:24,49,Delivered,811.17
9032,257,148,230,2024-11-10 01:33:10,28,Delivered,1253.31
9033,461,71,91,2024-09-10 21:40:42,27,Cancelled,1739.59
9034,546,11,46,2024-10-28 15:25:25,29,Delivered,1068.16
9035,421,22,201,2024-11-16 20:35:00,55,Delivered,570.78
9036,750,58,172,2025-02-02 14:16:58,58,Delivered,1641.6
9037,387,10,159,2025-08-18 15:20:05,69,Delivered,693.33
9038,348,58,200,2025-06-05 21:48:52,62,Delivered,654.83
9039,402,56,27,2024-12-29 22:09:10,48,Delivered,1228.98
9040,185,147,5,2024-09-25 12:21:42,15,Delivered,1688.6
9041,170,125,138,2025-08-06 18:17:33,65,Delivered,1547.47
9042,303,103,186,2025-07-21 04:33:13,57,Delivered,264.5
9043,1000,41,29,2025-03-26 01:31:03,63,Delivered,961.7
9044,753,2,211,2025-10-28 18:36:22,48,Preparing,824.68
9045,91,6,97,2025-05-13 18:25:41,42,Cancelled,984.36
9046,637,115,129,2025-03-01 21:07:21,58,Delivered,662.22
9047,753,95,217,2024-11-30 09:07:57,41,Delivered,365.81
9048,591,56,143,2024-09-17 23:46:30,67,Delivered,1309.04
9049,939,11,161,2026-07-03 02:18:58,57,Delivered,636.06
9050,345,5,177,2024-08-09 15:02:56,29,Cancelled,1058.38
9051,199,135,227,2025-05-23 06:30:53,27,Delivered,772.07
9052,972,100,155,2024-12-17 14:57:22,63,Delivered,347.68
9053,264,76,156,2025-11-03 10:40:37,48,Delivered,221.86
9054,620,104,204,2026-03-22 22:13:26,36,Preparing,452.46
9055,570,58,222,2026-06-02 10:54:39,19,Delivered,1693.68
9056,23,123,5,2025-02-22 09:10:06,44,Cancelled,1466.55
9057,107,11,204,2025-12-08 21:05:22,33,Delivered,1298.44
9058,529,109,242,2024-10-09 05:26:01,16,Delivered,252.49
9059,728,58,234,2025-10-11 23:11:24,30,Preparing,607.3
9060,327,19,46,2025-01-02 20:30:25,53,Delivered,1144.78
9061,662,65,89,2026-06-29 10:11:28,32,Delivered,988.12
9062,205,128,144,2025-07-12 03:24:01,48,Delivered,1223.5
9063,771,79,38,2025-04-20 14:57:49,37,Delivered,1474.57
9064,316,57,135,2025-11-24 06:56:48,69,Delivered,1504.29
9065,610,92,212,2026-04-08 23:30:41,58,Delivered,1323.13
9066,57,114,131,2024-10-13 00:26:37,42,Delivered,1580.82
9067,343,1,9,2025-10-27 04:33:14,64,Delivered,1753.47
9068,327,124,204,2024-11-08 22:22:11,69,Delivered,1623.0
9069,393,16,167,2024-12-16 12:05:47,29,Delivered,896.36
9070,223,100,18,2025-06-01 06:36:48,32,Delivered,567.79
9071,288,22,92,2025-07-10 17:52:48,63,Delivered,1521.11
9072,753,58,39,2024-09-26 02:31:16,54,Delivered,835.98
9073,66,71,131,2026-01-26 02:13:17,64,Delivered,1289.33
9074,984,68,168,2025-01-22 23:53:14,30,Delivered,1050.37
9075,77,114,136,2024-10-14 15:19:23,25,Delivered,1273.96
9076,763,127,122,2025-08-07 03:31:43,27,Delivered,788.26
9077,267,101,8,2025-05-14 07:08:15,20,Delivered,570.61
9078,89,97,79,2025-01-25 08:32:26,16,Cancelled,249.32
9079,846,40,84,2026-02-10 06:46:51,41,Delivered,1453.62
9080,927,85,238,2025-06-05 08:38:58,53,Delivered,853.93
9081,130,115,134,2024-11-05 13:38:53,30,Delivered,1740.97
9082,486,123,123,2025-06-23 01:06:41,39,Delivered,150.24
9083,230,77,241,2026-05-24 03:20:20,45,Delivered,617.15
9084,118,50,116,2025-02-26 22:33:06,32,Delivered,160.74
9085,131,137,166,2025-07-31 19:19:17,65,Delivered,1500.44
9086,817,111,247,2025-04-02 10:49:57,36,Delivered,517.54
9087,684,97,123,2024-11-23 11:04:08,38,Delivered,899.55
9088,780,65,88,2025-12-29 17:50:38,58,Delivered,172.9
9089,798,79,150,2026-05-22 15:28:32,55,Preparing,1397.38
9090,994,147,64,2025-08-28 04:18:21,53,Delivered,1173.29
9091,338,61,103,2025-11-30 01:17:16,57,Delivered,1699.52
9092,186,13,220,2026-07-11 22:44:10,52,Delivered,205.48
9093,264,67,127,2025-06-03 16:44:54,70,Delivered,982.14
9094,726,52,157,2025-02-09 16:48:27,57,Preparing,1318.07
9095,990,3,18,2025-05-22 14:56:14,50,Delivered,923.03
9096,792,43,214,2024-10-16 23:27:11,43,Delivered,1565.08
9097,524,139,85,2026-06-26 00:23:38,61,Delivered,1586.49
9098,462,17,218,2026-07-02 13:06:52,37,Delivered,1004.21
9099,278,69,58,2024-11-16 06:07:09,16,Delivered,1111.95
9100,706,120,231,2026-01-24 17:12:20,60,Delivered,674.57
9101,277,46,206,2024-08-17 19:06:24,32,Delivered,1165.23
9102,788,67,210,2026-06-20 14:58:10,49,Delivered,647.55
9103,435,132,135,2025-11-23 06:16:44,39,Delivered,1618.3
9104,635,143,163,2025-06-24 17:35:11,54,Delivered,1325.09
9105,411,52,228,2024-10-30 15:09:59,68,Delivered,1234.33
9106,500,43,79,2025-07-12 11:27:22,43,Delivered,320.94
9107,360,115,141,2026-04-18 03:53:01,44,Delivered,1440.38
9108,550,22,88,2026-03-16 09:14:14,41,Delivered,1607.34
9109,161,17,190,2025-01-22 14:21:16,46,Delivered,1688.47
9110,866,22,61,2024-08-18 14:35:04,62,Delivered,967.16
9111,65,75,6,2024-08-01 13:35:20,59,Delivered,505.58
9112,78,146,177,2025-10-15 15:15:52,68,Delivered,851.52
